_id,age,annual_income,spending_score,work_experience,family_size,profession_doctor,profession_engineer,profession_entertainment,profession_executive,profession_healthcare,profession_homemaker,profession_lawyer,profession_marketing,__v
654d95070bea87a82150472b,25,0.821249224,0.85,0.117647059,0,0,0,0,0,0,0,0,0,
654d95070bea87a82150472c,96,0.983724089,0.4,0.058823529,0.75,0,0,1,0,0,0,0,0,
654d95070bea87a82150472d,35,0.522703107,0.88,0.294117647,0.125,0,0,0,0,0,1,0,0,
654d95070bea87a82150472e,16,0.305973449,0.65,0,0.25,0,0,0,0,0,0,0,1,
654d95070bea87a82150472f,81,0.469595839,0.12,0.058823529,0.75,1,0,0,0,0,0,0,0,
654d95070bea87a821504730,7,0.78224915,0.59,0.058823529,0.75,0,0,0,0,0,1,0,0,
654d95070bea87a821504731,31,0.734795288,0.62,0.058823529,0,0,0,0,0,0,0,0,1,
654d95070bea87a821504732,16,0.905655511,0.62,0.058823529,0.25,0,0,0,0,1,0,0,0,
654d95070bea87a821504733,89,0.300214766,0.99,0,0.375,0,0,0,0,0,0,0,0,
654d95070bea87a821504734,84,0.619095245,0.63,0,0.625,0,1,0,0,0,0,0,0,
654d95070bea87a821504735,40,0.975507175,0.96,0,0.75,0,0,0,0,0,0,0,0,
654d95070bea87a821504736,17,0.982118606,0.05,0.470588235,0.5,0,0,0,0,1,0,0,0,
654d95070bea87a821504737,0,0.796414246,0.89,0,0.625,0,0,0,0,0,0,0,0,
654d95070bea87a821504738,69,0.652326108,0.52,0.058823529,0.75,0,0,0,0,0,0,0,0,
654d95070bea87a821504739,17,0.892206302,0.12,0.647058824,0.625,0,0,0,0,0,0,1,0,
654d95070bea87a82150473a,0,0.752166086,0.25,0.470588235,0,0,0,1,0,0,0,0,0,
654d95070bea87a82150473b,34,0.310458273,0.03,0.529411765,0.5,0,0,1,0,0,0,0,0,
654d95070bea87a82150473c,51,0.744396602,1,0.882352941,0,0,0,0,0,1,0,0,0,
654d95070bea87a82150473d,54,0.551938686,0.67,0.058823529,0.75,0,0,0,0,1,0,0,0,
654d95070bea87a82150473e,19,0.949240422,0.14,1,0.5,0,0,0,0,0,0,0,0,
654d95070bea87a82150473f,99,0.910103488,0.13,0,0.25,0,1,0,0,0,0,0,0,
654d95070bea87a821504740,2,0.534025709,0.82,0.235294118,0.25,0,0,0,0,1,0,0,0,
654d95070bea87a821504741,91,1,0.37,0.470588235,0,0,1,0,0,0,0,0,0,
654d95070bea87a821504742,65,0.474191205,0.65,0.058823529,0.625,0,0,0,0,0,0,0,0,
654d95070bea87a821504743,47,0.590854538,0.24,0.235294118,0.5,0,0,0,1,0,0,0,0,
654d95070bea87a821504744,91,0.956841463,0.61,0.235294118,0.5,0,0,0,0,0,0,0,0,
654d95070bea87a821504745,64,0.311032036,0.31,0.058823529,0.25,0,0,0,0,0,0,0,0,
654d95070bea87a821504746,91,0.320338573,0.23,0.058823529,0.625,0,0,0,0,0,0,0,0,
654d95070bea87a821504747,32,0.789055344,0.34,0.352941176,0.25,0,0,0,0,0,0,0,0,
654d95070bea87a821504748,15,0.751555476,0.98,0.470588235,0.5,0,1,0,0,0,0,0,0,
654d95070bea87a821504749,22,0.85589607,0.84,0.470588235,0.25,0,0,0,0,0,0,0,0,
654d95070bea87a82150474a,37,0.769552676,0.89,0.235294118,0.375,0,0,0,0,1,0,0,0,
654d95070bea87a82150474b,83,0.712034278,0.53,0.235294118,0.5,0,0,0,0,0,0,1,0,
654d95070bea87a82150474c,89,0.716082201,0.01,0.294117647,0,0,0,0,0,0,0,0,1,
654d95070bea87a82150474d,33,0.585295883,0.67,0.529411765,0.375,0,0,0,0,0,0,0,0,
654d95070bea87a82150474e,13,0.758582753,0.62,0.705882353,0.5,0,0,1,0,0,0,0,0,
654d95070bea87a82150474f,71,0.933596176,0.56,0.352941176,0.125,1,0,0,0,0,0,0,0,
654d95070bea87a821504750,10,0.593860212,0.85,0.882352941,0.75,0,0,0,0,0,0,0,1,
654d95070bea87a821504751,49,0.281664859,0.98,0.294117647,0.375,0,0,0,0,0,0,0,0,
654d95070bea87a821504752,9,0.885747523,0.75,0.588235294,0.125,0,0,0,1,0,0,0,0,
654d95070bea87a821504753,53,0.456725657,0.02,0.941176471,0.25,0,0,0,0,0,0,1,0,
654d95070bea87a821504754,63,0.277201091,0.25,0.705882353,0.5,0,0,0,0,1,0,0,0,
654d95070bea87a821504755,46,0.781791192,0.14,0.647058824,0.5,0,0,0,0,1,0,0,0,
654d95070bea87a821504756,42,0.789244844,0.52,0.882352941,0.25,0,0,0,0,0,0,0,0,
654d95070bea87a821504757,73,0.538473686,0.31,0.411764706,0.5,0,0,1,0,0,0,0,0,
654d95070bea87a821504758,75,0.939160096,0.16,0.588235294,0.75,0,0,0,1,0,0,0,0,
654d95070bea87a821504759,49,0.441049828,0.41,0.882352941,0,1,0,0,0,0,0,0,0,
654d95070bea87a82150475a,96,0.972612042,0.77,0.470588235,0.5,0,1,0,0,0,0,0,0,
654d95070bea87a82150475b,52,0.370061166,0.88,0.823529412,0.25,0,0,0,1,0,0,0,0,
654d95070bea87a82150475c,15,0.308668555,0.51,0.294117647,0.75,0,0,1,0,0,0,0,0,
654d95070bea87a82150475d,91,0.515223136,0.4,0.882352941,0.75,0,0,1,0,0,0,0,0,
654d95070bea87a82150475e,22,0.340609768,0.29,0.411764706,0.25,0,0,1,0,0,0,0,0,
654d95070bea87a82150475f,62,0.377920136,0.87,0.470588235,0,0,0,0,0,1,0,0,0,
654d95070bea87a821504760,41,0.403039363,0.85,0.941176471,0,1,0,0,0,0,0,0,0,
654d95070bea87a821504761,61,0.66519629,0.2,0.647058824,0.375,0,0,0,0,0,0,0,0,
654d95070bea87a821504762,71,0.810674092,0.32,0.411764706,0.75,0,0,0,0,0,0,0,0,
654d95070bea87a821504763,91,0.366997589,0.78,1,0.625,0,0,0,0,0,0,1,0,
654d95070bea87a821504764,94,0.448824576,0.68,0.411764706,0.625,0,0,0,1,0,0,0,0,
654d95070bea87a821504765,3,0.820449114,0.31,0.764705882,0.25,0,0,0,0,1,0,0,0,
654d95070bea87a821504766,15,0.523340036,0.72,0.470588235,0.75,0,0,0,0,0,0,0,0,
654d95070bea87a821504767,96,0.765667934,0.57,0.117647059,0,0,0,0,1,0,0,0,0,
654d95070bea87a821504768,12,0.621353448,0.77,0.529411765,0.125,0,0,0,0,0,0,0,0,
654d95070bea87a821504769,23,0.388258393,0.83,0,0.75,1,0,0,0,0,0,0,0,
654d95070bea87a82150476a,94,0.474180677,0.17,0.294117647,0.75,0,0,0,0,0,0,0,0,
654d95070bea87a82150476b,7,0.394411867,0.12,0,0.625,0,0,0,0,0,0,0,0,
654d95070bea87a82150476c,74,0.533504585,0.36,0,0.5,0,0,0,0,0,0,1,0,
654d95070bea87a82150476d,52,0.494525567,0.81,0.529411765,0.125,0,0,0,0,1,0,0,0,
654d95070bea87a82150476e,39,0.70867066,0.23,0.058823529,0.625,0,1,0,0,0,0,0,0,
654d95070bea87a82150476f,72,0.536168107,0.7,0.470588235,0.625,0,0,0,0,1,0,0,0,
654d95070bea87a821504770,55,0.871177108,0.47,0.588235294,0.375,0,0,0,0,0,0,0,0,
654d95070bea87a821504771,29,0.71552423,0.74,0.294117647,0,0,0,0,0,0,0,1,0,
654d95070bea87a821504772,38,0.544053397,0.2,0.058823529,0.625,0,0,0,0,0,0,0,1,
654d95070bea87a821504773,44,0.395817322,0.79,0.058823529,0.25,0,0,0,0,0,0,0,0,
654d95070bea87a821504774,58,0.647893922,0.44,0.352941176,0.5,0,0,1,0,0,0,0,0,
654d95070bea87a821504775,77,0.388916378,0.3,0.058823529,0.125,0,0,0,0,1,0,0,0,
654d95070bea87a821504776,56,0.479960416,0.61,0.058823529,0.75,0,0,1,0,0,0,0,0,
654d95070bea87a821504777,79,0.453930538,0.52,0,0.125,0,0,0,0,0,0,0,0,
654d95070bea87a821504778,97,0.50743786,0.04,0.058823529,0.75,1,0,0,0,0,0,0,0,
654d95070bea87a821504779,78,0.440054955,0.12,0.058823529,0.625,0,0,0,0,1,0,0,0,
654d95070bea87a82150477a,91,0.434454188,0.5,0,0,0,0,0,0,1,0,0,0,
654d95070bea87a82150477b,35,0.485471696,0.08,0,0.5,0,0,0,0,0,0,1,0,
654d95070bea87a82150477c,43,0.791918894,0.27,0.764705882,0.375,0,0,0,0,0,0,0,0,
654d95070bea87a82150477d,37,0.784817922,0.83,0.058823529,0.125,0,0,0,0,0,0,1,0,
654d95070bea87a82150477e,63,0.598002885,0.42,0.176470588,0.25,0,0,0,0,0,0,0,0,
654d95070bea87a82150477f,16,0.494036026,0.82,0,0.75,0,0,0,0,1,0,0,0,
654d95070bea87a821504780,32,0.622611515,0.92,0,0.5,0,0,0,0,0,0,0,0,
654d95070bea87a821504781,91,0.497836546,0.9,0,0,0,0,0,0,0,0,0,0,
654d95070bea87a821504782,33,0.680393106,0.7,0.352941176,0.25,0,0,0,1,0,0,0,0,
654d95070bea87a821504783,57,0.370434902,0.1,0.117647059,0.625,0,0,0,0,1,0,0,0,
654d95070bea87a821504784,43,0.408476949,0.66,0,0,0,0,0,0,1,0,0,0,
654d95070bea87a821504785,26,0.5985398,0.97,0,0.5,0,0,1,0,0,0,0,0,
654d95070bea87a821504786,59,0.998410309,0.08,0,0.75,1,0,0,0,0,0,0,0,
654d95070bea87a821504787,61,0.753682083,0.58,0,0.5,0,0,0,0,0,0,0,0,
654d95070bea87a821504788,59,0.920599661,0.14,0.176470588,0.375,0,0,0,0,0,0,0,1,
654d95070bea87a821504789,66,0.638913746,0.19,0.411764706,0.75,0,0,0,0,0,0,0,0,
654d95070bea87a82150478a,26,0.815148389,0.13,0,0.75,0,0,0,0,1,0,0,0,
654d95070bea87a82150478b,67,0.847194879,0.51,0,0.5,0,0,0,0,1,0,0,0,
654d95070bea87a82150478c,85,0.629333488,0.35,0,0.125,0,0,0,0,0,0,0,0,
654d95070bea87a82150478d,76,0.985087433,0.33,0,0.75,1,0,0,0,0,0,0,0,
654d95070bea87a82150478e,57,0.513059682,0.22,0,0,0,0,0,0,0,0,0,0,
654d95070bea87a82150478f,77,0.844068136,0.77,0.470588235,0.5,0,0,0,0,0,0,1,0,
654d95070bea87a821504790,66,0.940270774,0.94,0.058823529,0.125,0,0,0,0,1,0,0,0,
654d95070bea87a821504791,49,0.895848906,0.8,0.058823529,0.625,0,0,0,0,0,0,1,0,
654d95070bea87a821504792,36,0.873840631,0.4,0.058823529,0.375,1,0,0,0,0,0,0,0,
654d95070bea87a821504793,74,0.483192437,0.83,0,0.75,0,0,1,0,0,0,0,0,
654d95070bea87a821504794,16,0.995251982,0.86,0.352941176,0.25,0,0,0,0,0,0,0,0,
654d95070bea87a821504795,27,0.803883689,0.15,0.058823529,0.625,0,0,0,1,0,0,0,0,
654d95070bea87a821504796,3,0.834582627,0.98,0,0.25,0,0,0,1,0,0,0,0,
654d95070bea87a821504797,31,0.706744081,0.94,0.058823529,0.25,0,0,0,0,0,0,0,1,
654d95070bea87a821504798,30,0.780296251,0.28,0.058823529,0,0,0,0,1,0,0,0,0,
654d95070bea87a821504799,94,0.90368682,0.81,0,0.625,0,0,0,0,0,0,0,0,
654d95070bea87a82150479a,31,0.997220672,0.38,0.058823529,0.625,0,0,0,0,0,0,0,0,
654d95070bea87a82150479b,49,0.561303126,0.53,0,0.25,0,0,0,0,0,0,0,0,
654d95070bea87a82150479c,49,0.426816301,0.48,0.352941176,0.5,0,0,0,1,0,0,0,0,
654d95070bea87a82150479d,53,0.783049259,0.52,0.411764706,0.75,1,0,0,0,0,0,0,0,
654d95070bea87a82150479e,3,0.619232105,0.95,0.117647059,0.75,0,0,0,0,1,0,0,0,
654d95070bea87a82150479f,91,0.839783339,0.37,0.235294118,0,1,0,0,0,0,0,0,0,
654d95070bea87a8215047a0,26,0.418615179,0.06,0.529411765,0.75,0,0,0,0,0,0,0,1,
654d95070bea87a8215047a1,28,0.533830945,0.64,0.470588235,0,0,0,0,0,0,0,0,0,
654d95070bea87a8215047a2,92,0.576494678,0.72,0.058823529,0.375,0,0,1,0,0,0,0,0,
654d95070bea87a8215047a3,59,0.825797214,0.7,0,0.75,0,0,0,0,0,0,0,0,
654d95070bea87a8215047a4,15,0.827892238,0.58,0,0.625,0,0,0,0,0,0,0,0,
654d95070bea87a8215047a5,23,0.762820175,0.84,0.058823529,0.75,0,1,0,0,0,0,0,0,
654d95070bea87a8215047a6,54,0.311426827,1,0.176470588,0.25,0,0,0,0,0,0,0,1,
654d95070bea87a8215047a7,93,0.494757177,0.49,0.058823529,0.25,0,0,0,0,0,0,0,0,
654d95070bea87a8215047a8,65,0.30697885,0.45,0.058823529,0,1,0,0,0,0,0,0,0,
654d95070bea87a8215047a9,13,0.951635487,0.88,0.058823529,0.5,0,0,0,0,0,0,1,0,
654d95070bea87a8215047aa,71,0.445439902,0.45,0,0.625,1,0,0,0,0,0,0,0,
654d95070bea87a8215047ab,1,0.48782465,0.59,0.470588235,0.375,0,0,0,0,0,0,0,0,
654d95070bea87a8215047ac,57,0.460868329,0.94,0.058823529,0,0,0,0,0,0,0,0,0,
654d95070bea87a8215047ad,14,0.390442903,0.79,0.058823529,0.125,0,0,1,0,0,0,0,0,
654d95070bea87a8215047ae,77,0.951872361,0.33,0.058823529,0.125,0,0,0,0,1,0,0,0,
654d95070bea87a8215047af,89,0.723241075,0.33,0.058823529,0.75,1,0,0,0,0,0,0,0,
654d95070bea87a8215047b0,17,0.506142946,1,0.058823529,0.375,0,0,0,0,0,0,0,0,
654d95070bea87a8215047b1,86,0.907897923,0.69,0.058823529,0.25,0,0,1,0,0,0,0,0,
654d95070bea87a8215047b2,42,0.315590554,0.37,0.235294118,0.375,0,0,0,1,0,0,0,0,
654d95070bea87a8215047b3,29,0.590817691,0.95,0,0.375,0,0,1,0,0,0,0,0,
654d95070bea87a8215047b4,54,0.766836514,0.35,0,0.125,0,0,0,0,0,0,0,0,
654d95070bea87a8215047b5,96,0.717282365,0.49,0.705882353,0.5,0,0,0,0,0,0,0,0,
654d95070bea87a8215047b6,58,0.394101298,0.12,0,0.25,0,0,0,0,1,0,0,0,
654d95070bea87a8215047b7,52,0.575999874,0.46,0,0,0,1,0,0,0,0,0,0,
654d95070bea87a8215047b8,3,0.663327613,0.57,0,0,0,0,0,0,1,0,0,0,
654d95070bea87a8215047b9,13,0.82617095,0.66,0.235294118,0.75,0,0,0,0,1,0,0,0,
654d95070bea87a8215047ba,3,0.66941792,0.68,0.058823529,0.125,0,0,0,0,1,0,0,0,
654d95070bea87a8215047bb,89,0.599208313,0.22,0,0.25,1,0,0,0,0,0,0,0,
654d95070bea87a8215047bc,83,0.694858244,0.02,0,0.5,0,0,1,0,0,0,0,0,
654d95070bea87a8215047bd,80,0.901823407,0.78,0.588235294,0.375,0,0,0,0,0,0,1,0,
654d95070bea87a8215047be,74,0.486145473,0.87,0.058823529,0.375,0,0,1,0,0,0,0,0,
654d95070bea87a8215047bf,42,0.321001821,0.03,0,0.5,0,0,0,0,1,0,0,0,
654d95070bea87a8215047c0,91,0.272363587,0.33,0.470588235,0.25,0,0,0,0,0,0,0,0,
654d95070bea87a8215047c1,31,0.729636687,0.71,0.529411765,0.125,0,0,0,1,0,0,0,0,
654d95070bea87a8215047c2,8,0.832340215,0.84,0.058823529,0,0,0,0,0,0,0,0,0,
654d95070bea87a8215047c3,64,0.866829145,0.65,0,0.5,0,0,0,1,0,0,0,0,
654d95070bea87a8215047c4,41,0.910029794,0.27,0.470588235,0.75,0,0,0,0,1,0,0,0,
654d95070bea87a8215047c5,62,0.369097877,0.93,0,0,0,0,0,0,0,0,0,0,
654d95070bea87a8215047c6,41,0.600071589,0.26,0.411764706,0.75,0,0,0,0,1,0,0,0,
654d95070bea87a8215047c7,22,0.600140019,0.4,0.294117647,0.75,0,0,0,0,0,0,0,0,
654d95070bea87a8215047c8,5,0.301435986,0.89,0.411764706,0.75,0,0,1,0,0,0,0,0,
654d95070bea87a8215047c9,38,0.687446703,0.02,0.352941176,0,0,0,0,0,0,0,0,0,
654d95070bea87a8215047ca,88,0.640071799,0.07,0,0.5,0,1,0,0,0,0,0,0,
654d95070bea87a8215047cb,56,0.543284871,1,0.352941176,0.625,0,0,0,0,0,0,0,0,
654d95070bea87a8215047cc,47,0.349037237,0.08,0,0.375,0,0,0,1,0,0,0,0,
654d95070bea87a8215047cd,4,0.743975491,0.93,0.117647059,0,0,0,0,0,0,1,0,0,
654d95070bea87a8215047ce,82,0.808700138,0.76,0.529411765,0.75,0,0,1,0,0,0,0,0,
654d95070bea87a8215047cf,31,0.344889301,0.71,0.058823529,0.125,0,0,0,0,0,0,1,0,
654d95070bea87a8215047d0,69,0.806515628,0.83,0.058823529,0.625,0,0,0,0,1,0,0,0,
654d95070bea87a8215047d1,62,0.488319454,0.75,0.058823529,0,1,0,0,0,0,0,0,0,
654d95070bea87a8215047d2,54,0.696647962,0.1,0,0.125,0,0,0,0,0,0,0,0,
654d95070bea87a8215047d3,60,0.979444556,0.49,0.058823529,0.125,0,0,0,0,0,0,0,1,
654d95070bea87a8215047d4,31,0.283207176,0.32,0.058823529,0.75,0,0,0,0,0,0,0,0,
654d95070bea87a8215047d5,17,0.546069462,0.62,0.352941176,0.375,0,0,0,0,1,0,0,0,
654d95070bea87a8215047d6,15,0.266089044,0.34,0.529411765,0.75,0,0,0,0,1,0,0,0,
654d95070bea87a8215047d7,37,0.766673334,0.21,0.411764706,0.625,0,0,0,0,1,0,0,0,
654d95070bea87a8215047d8,36,0.451309127,0.37,0,0.25,0,0,0,1,0,0,0,0,
654d95070bea87a8215047d9,27,0.526124628,0.2,0,0.375,0,0,1,0,0,0,0,0,
654d95070bea87a8215047da,11,0.438059945,0.21,0.411764706,0.375,0,1,0,0,0,0,0,0,
654d95070bea87a8215047db,83,0.3864213,0.5,0.470588235,0.5,0,0,1,0,0,0,0,0,
654d95070bea87a8215047dc,71,0.338520008,0.43,0.117647059,0,0,0,0,0,0,0,0,1,
654d95070bea87a8215047dd,20,0.315011528,0.79,0,0,1,0,0,0,0,0,0,0,
654d95070bea87a8215047de,3,0.356822513,0.01,0.058823529,0.625,0,0,0,1,0,0,0,0,
654d95070bea87a8215047df,52,0.909813975,0.04,0,0,0,1,0,0,0,0,0,0,
654d95070bea87a8215047e0,75,0.766041669,0.61,0.058823529,0.125,0,0,0,0,1,0,0,0,
654d95070bea87a8215047e1,36,0.914898881,0.42,0,0.125,0,0,0,0,0,0,0,0,
654d95070bea87a8215047e2,60,0.977996989,0.69,0.411764706,0,0,0,1,0,0,0,0,0,
654d95070bea87a8215047e3,8,0.630507333,0.71,0.058823529,0.25,0,0,0,0,1,0,0,0,
654d95070bea87a8215047e4,9,0.834830029,0.86,0.058823529,0.125,0,0,0,0,0,0,0,0,
654d95070bea87a8215047e5,41,0.621779823,0.52,0,0.625,0,0,1,0,0,0,0,0,
654d95070bea87a8215047e6,38,0.526198322,0.11,0.411764706,0.375,0,0,0,0,1,0,0,0,
654d95070bea87a8215047e7,69,0.635623822,0.27,0.058823529,0.625,0,0,0,1,0,0,0,0,
654d95070bea87a8215047e8,33,0.998189226,0.53,0.294117647,0.5,0,0,0,1,0,0,0,0,
654d95070bea87a8215047e9,64,0.660669355,0.06,0.176470588,0.25,0,0,0,0,1,0,0,0,
654d95070bea87a8215047ea,19,0.535857538,0.49,0.058823529,0,0,1,0,0,0,0,0,0,
654d95070bea87a8215047eb,88,0.48908798,0.74,0,0.25,0,0,0,0,0,0,0,0,
654d95070bea87a8215047ec,91,0.855195974,0.59,0.529411765,0.25,0,1,0,0,0,0,0,0,
654d95070bea87a8215047ed,84,0.862318001,0.27,0.117647059,0,0,1,0,0,0,0,0,0,
654d95070bea87a8215047ee,43,0.283365092,0.56,0.235294118,0,0,0,1,0,0,0,0,0,
654d95070bea87a8215047ef,30,0.737943087,0.49,0.058823529,0.375,0,1,0,0,0,0,0,0,
654d95070bea87a8215047f0,16,0.662385379,0.69,0.058823529,0.375,0,0,0,0,1,0,0,0,
654d95070bea87a8215047f1,89,0.531325339,0.27,0,0.75,0,0,1,0,0,0,0,0,
654d95070bea87a8215047f2,5,0.887858339,0.37,0.058823529,0.25,0,0,0,0,0,0,0,0,
654d95070bea87a8215047f3,54,0.931101098,0.1,0,0.25,0,0,1,0,0,0,0,0,
654d95070bea87a8215047f4,41,0.585206397,0.28,0.235294118,0.5,0,0,0,0,0,0,0,0,
654d95070bea87a8215047f5,80,0.670275932,0.97,0.352941176,0.625,0,0,0,0,0,0,0,0,
654d95070bea87a8215047f6,37,0.784860033,0.03,0.588235294,0,0,0,0,0,1,0,0,0,
654d95070bea87a8215047f7,87,0.882778696,0.31,0,0.75,0,0,0,0,1,0,0,0,
654d95070bea87a8215047f8,50,0.966174319,0.85,0.058823529,0.375,0,0,1,0,0,0,0,0,
654d95070bea87a8215047f9,14,0.265278407,0.46,0,0.625,0,0,0,0,0,0,1,0,
654d95070bea87a8215047fa,17,0.334556308,0.03,0.058823529,0,0,0,0,0,0,0,0,1,
654d95070bea87a8215047fb,98,0.46257909,0.55,0.058823529,0.625,0,0,0,0,0,0,0,0,
654d95070bea87a8215047fc,3,0.292850601,0.53,0.470588235,0.25,0,1,0,0,0,0,0,0,
654d95070bea87a8215047fd,83,0.621716656,0.26,0.058823529,0.5,0,1,0,0,0,0,0,0,
654d95070bea87a8215047fe,13,0.681124785,0.36,0.352941176,0.625,0,0,0,0,0,0,0,0,
654d95070bea87a8215047ff,46,0.329666165,0.64,0.470588235,0.625,0,0,1,0,0,0,0,0,
654d95070bea87a821504800,25,0.272142504,0.17,0.235294118,0.625,0,0,0,0,1,0,0,0,
654d95070bea87a821504801,4,0.562266415,0.49,0.411764706,0.5,0,0,0,0,0,0,0,0,
654d95070bea87a821504802,64,0.489540674,0.67,0,0.125,0,0,0,0,0,0,1,0,
654d95070bea87a821504803,84,0.758777517,0.71,0.058823529,0.375,1,0,0,0,0,0,0,0,
654d95070bea87a821504804,12,0.533694084,0.9,0,0.125,0,0,0,0,0,0,0,0,
654d95070bea87a821504805,56,0.903070947,0.78,0,0.125,0,1,0,0,0,0,0,0,
654d95070bea87a821504806,58,0.823091581,0.6,0.470588235,0,0,0,1,0,0,0,0,0,
654d95070bea87a821504807,0,0.757524714,0.22,0.058823529,0.75,0,0,0,0,0,0,0,1,
654d95070bea87a821504808,25,0.560966237,0.84,0.058823529,0.25,0,1,0,0,0,0,0,0,
654d95070bea87a821504809,28,0.910698306,0.25,0.529411765,0.625,0,0,0,0,1,0,0,0,
654d95070bea87a82150480a,78,0.285575921,0.29,0,0.5,0,1,0,0,0,0,0,0,
654d95070bea87a82150480b,56,0.550601661,0.57,0.352941176,0.25,0,0,1,0,0,0,0,0,
654d95070bea87a82150480c,91,0.26450988,0.54,0,0.125,0,0,0,0,0,0,0,0,
654d95070bea87a82150480d,77,0.490814533,0.84,0,0.75,0,0,1,0,0,0,0,0,
654d95070bea87a82150480e,83,0.825581395,0.38,0.176470588,0.75,0,0,0,0,0,0,0,0,
654d95070bea87a82150480f,64,0.375340836,0.39,0.529411765,0.125,0,0,0,0,0,0,0,0,
654d95070bea87a821504810,19,0.45256193,0.73,0,0.625,0,0,1,0,0,0,0,0,
654d95070bea87a821504811,94,0.990172339,0.52,0.588235294,0.125,0,1,0,0,0,0,0,0,
654d95070bea87a821504812,19,0.433390885,0.35,0.058823529,0.125,0,0,0,0,0,0,0,1,
654d95070bea87a821504813,84,0.658068999,0.25,0.058823529,0.75,0,0,1,0,0,0,0,0,
654d95070bea87a821504814,10,0.783833577,0.1,0.117647059,0.25,0,0,0,0,1,0,0,0,
654d95070bea87a821504815,19,0.306447198,0.7,0,0,0,0,0,0,0,0,0,0,
654d95070bea87a821504816,74,0.402797225,0.29,0.411764706,0.375,0,1,0,0,0,0,0,0,
654d95070bea87a821504817,95,0.61989009,0.42,0.058823529,0.125,0,0,0,0,0,0,0,0,
654d95070bea87a821504818,34,0.606314548,0.93,0.058823529,0.375,0,0,0,0,0,1,0,0,
654d95070bea87a821504819,30,0.285570657,0.07,0.117647059,0.625,0,0,0,0,0,0,0,0,
654d95070bea87a82150481a,53,0.592344216,0.24,0.117647059,0.625,0,0,1,0,0,0,0,0,
654d95070bea87a82150481b,67,0.565387895,0.02,0.058823529,0.625,0,0,0,0,0,0,0,0,
654d95070bea87a82150481c,23,0.446340025,0.23,0.529411765,0.625,0,0,0,0,0,1,0,0,
654d95070bea87a82150481d,25,0.352427174,0.79,0.058823529,0.125,0,0,1,0,0,0,0,0,
654d95070bea87a82150481e,84,0.80782107,0.11,0.058823529,0.375,0,0,0,0,0,0,1,0,
654d95070bea87a82150481f,1,0.938096792,0.17,0.058823529,0.75,0,0,0,0,0,0,0,0,
654d95070bea87a821504820,70,0.800472696,0.42,0.235294118,0.375,0,0,1,0,0,0,0,0,
654d95070bea87a821504821,56,0.69935886,0.17,0.411764706,0.125,0,0,0,0,1,0,0,0,
654d95070bea87a821504822,0,0.777574826,0.86,0.058823529,0.75,0,0,0,0,0,0,1,0,
654d95070bea87a821504823,91,0.910203502,0.29,0.529411765,0,1,0,0,0,0,0,0,0,
654d95070bea87a821504824,81,0.782180719,0.29,0.176470588,0.5,0,0,1,0,0,0,0,0,
654d95070bea87a821504825,33,0.326286755,0.77,0,0,0,0,0,1,0,0,0,0,
654d95070bea87a821504826,75,0.481413246,0.13,0.058823529,0.375,0,0,0,0,0,0,0,0,
654d95070bea87a821504827,11,0.875103962,0.84,0.058823529,0.125,0,0,0,1,0,0,0,0,
654d95070bea87a821504828,61,0.739659111,0.5,0,0.25,0,0,0,0,0,0,0,0,
654d95070bea87a821504829,81,0.780148862,0.36,0.294117647,0.75,0,0,0,0,0,0,0,0,
654d95070bea87a82150482a,62,0.70442271,0.78,0,0.375,0,0,0,0,0,0,0,1,
654d95070bea87a82150482b,44,0.923410572,0.32,0.235294118,0.5,0,0,0,0,0,0,0,0,
654d95070bea87a82150482c,67,0.639708592,0.92,0.470588235,0.375,0,0,0,0,1,0,0,0,
654d95070bea87a82150482d,30,0.996815354,0.69,0,0.25,0,0,0,0,1,0,0,0,
654d95070bea87a82150482e,92,0.425363471,0.26,0.058823529,0,0,0,0,0,0,0,0,0,
654d95070bea87a82150482f,25,0.302857233,0.84,0.058823529,0.75,0,0,1,0,0,0,0,0,
654d95070bea87a821504830,61,0.860691463,0.51,0,0.375,0,0,0,0,1,0,0,0,
654d95070bea87a821504831,72,0.399444134,0.57,0,0.75,0,0,0,1,0,0,0,0,
654d95070bea87a821504832,89,0.830424163,0.52,0.058823529,0.625,0,0,0,0,0,0,0,0,
654d95070bea87a821504833,37,0.972833125,0.44,0,0.125,0,0,0,1,0,0,0,0,
654d95070bea87a821504834,59,0.985676987,0.51,0.470588235,0.75,0,0,0,1,0,0,0,0,
654d95070bea87a821504835,41,0.4301536,0.36,0.058823529,0.25,0,0,1,0,0,0,0,0,
654d95070bea87a821504836,60,0.789681746,0.37,0.058823529,0.125,1,0,0,0,0,0,0,0,
654d95070bea87a821504837,81,0.281364818,0.73,0.058823529,0.625,0,0,1,0,0,0,0,0,
654d95070bea87a821504838,85,0.793608599,0.42,0.470588235,0.125,0,0,0,0,0,1,0,0,
654d95070bea87a821504839,91,0.813037574,0.71,0,0.75,0,0,0,0,0,0,0,0,
654d95070bea87a82150483a,65,0.298182909,0.12,0.352941176,0.375,1,0,0,0,0,0,0,0,
654d95070bea87a82150483b,19,0.618384621,0.48,0.352941176,0.75,0,0,0,0,1,0,0,0,
654d95070bea87a82150483c,78,0.419410025,0.09,0.588235294,0.75,0,0,0,0,0,0,0,0,
654d95070bea87a82150483d,0,0.614605156,0.28,0.411764706,0.25,0,0,0,0,0,0,0,1,
