Gender,Age,Annual Income ($),Spending Score (1-100),Profession,Work Experience,Family Size
0,0.9191919191919192,0.8551959741859413,59,0.25,0.5294117647058824,0.25
1,0.8484848484848485,0.8623180014107193,27,0.25,0.11764705882352941,0.0
0,0.43434343434343436,0.28336509206523,56,0.375,0.23529411764705882,0.0
0,0.30303030303030304,0.7379430869487403,49,0.25,0.058823529411764705,0.375
1,0.16161616161616163,0.6623853790518702,69,0.625,0.058823529411764705,0.375
1,0.898989898989899,0.5313253392569509,27,0.375,0.0,0.75
1,0.050505050505050504,0.8878583385094803,37,0.0,0.058823529411764705,0.25
0,0.5454545454545454,0.9311010980449956,10,0.375,0.0,0.25
0,0.41414141414141414,0.5852063966648068,28,0.0,0.23529411764705882,0.5
1,0.8080808080808081,0.6702759324960258,97,0.0,0.35294117647058826,0.625
1,0.37373737373737376,0.7848600334782655,3,0.625,0.5882352941176471,0.0
1,0.8787878787878788,0.8827786960320886,31,0.625,0.0,0.75
0,0.5050505050505051,0.966174318590965,85,0.375,0.058823529411764705,0.375
0,0.1414141414141414,0.26527840651878676,46,0.875,0.0,0.625
0,0.1717171717171717,0.33455630770526495,3,1.0,0.058823529411764705,0.0
0,0.98989898989899,0.4625790897701791,55,0.0,0.058823529411764705,0.625
1,0.030303030303030304,0.2928506006085043,53,0.25,0.47058823529411764,0.25
0,0.8383838383838383,0.6217166559634476,26,0.25,0.058823529411764705,0.5
1,0.13131313131313133,0.6811247854969628,36,0.0,0.35294117647058826,0.625
0,0.46464646464646464,0.32966616484361017,64,0.375,0.47058823529411764,0.625
0,0.25252525252525254,0.27214250371103416,17,0.625,0.23529411764705882,0.625
0,0.04040404040404041,0.5622664154042132,49,0.0,0.4117647058823529,0.5
1,0.6464646464646465,0.48954067398696666,67,0.875,0.0,0.125
0,0.8484848484848485,0.7587775169233685,71,0.125,0.058823529411764705,0.375
1,0.12121212121212122,0.5336940844536621,90,0.0,0.0,0.125
0,0.5656565656565656,0.9030709465505806,78,0.25,0.0,0.125
1,0.5858585858585859,0.823091580953183,60,0.375,0.47058823529411764,0.0
0,0.0,0.7575247139082191,22,1.0,0.058823529411764705,0.75
0,0.25252525252525254,0.5609662374851295,84,0.25,0.058823529411764705,0.25
1,0.2828282828282828,0.9106983060839905,25,0.625,0.5294117647058824,0.625
1,0.7878787878787878,0.2855759209154937,29,0.25,0.0,0.5
1,0.5656565656565656,0.5506016612799646,57,0.375,0.35294117647058826,0.25
1,0.9191919191919192,0.2645098802994094,54,0.0,0.0,0.125
1,0.7777777777777778,0.49081453251497575,84,0.375,0.0,0.75
0,0.8383838383838383,0.8255813953488372,38,0.0,0.17647058823529413,0.75
0,0.6464646464646465,0.37534083611441565,39,0.0,0.5294117647058824,0.125
1,0.1919191919191919,0.4525619295271985,73,0.375,0.0,0.625
1,0.9494949494949495,0.9901723393727563,52,0.25,0.5882352941176471,0.125
1,0.1919191919191919,0.43339088506848306,35,1.0,0.058823529411764705,0.125
1,0.8484848484848485,0.6580689989156411,25,0.375,0.058823529411764705,0.75
0,0.10101010101010101,0.7838335772263573,10,0.625,0.11764705882352941,0.25
0,0.1919191919191919,0.3064471980376262,70,0.0,0.0,0.0
1,0.7474747474747475,0.4027972248834051,29,0.25,0.4117647058823529,0.375
0,0.9595959595959596,0.6198900902228726,42,0.0,0.058823529411764705,0.125
0,0.3434343434343434,0.6063145483066104,93,0.75,0.058823529411764705,0.375
1,0.30303030303030304,0.2855706570372788,7,0.0,0.11764705882352941,0.625
0,0.5353535353535354,0.5923442155242297,24,0.375,0.11764705882352941,0.625
1,0.6767676767676768,0.565387895185657,2,0.0,0.058823529411764705,0.625
0,0.23232323232323232,0.44634002547717055,23,0.75,0.5294117647058824,0.625
0,0.25252525252525254,0.35242717424489667,79,0.375,0.058823529411764705,0.125
0,0.8484848484848485,0.8078210702517187,11,0.875,0.058823529411764705,0.375
0,0.010101010101010102,0.9380967921926159,17,0.0,0.058823529411764705,0.75
1,0.7070707070707071,0.8004726962636992,42,0.375,0.23529411764705882,0.375
0,0.5656565656565656,0.6993588596334235,17,0.625,0.4117647058823529,0.125
0,0.0,0.777574826028825,86,0.875,0.058823529411764705,0.75
0,0.9191919191919192,0.9102035015317885,29,0.125,0.5294117647058824,0.0
0,0.8181818181818182,0.7821807194668744,29,0.375,0.17647058823529413,0.5
1,0.3333333333333333,0.3262867550296356,77,0.5,0.0,0.0
1,0.7575757575757576,0.48141324602314,13,0.0,0.058823529411764705,0.375
1,0.1111111111111111,0.8751039615947446,84,0.5,0.058823529411764705,0.125
0,0.6161616161616161,0.7396591112468022,50,0.0,0.0,0.25
1,0.8181818181818182,0.7801488624759177,36,0.0,0.29411764705882354,0.75
0,0.6262626262626263,0.7044227104761704,78,1.0,0.0,0.375
0,0.4444444444444444,0.9234105719730068,32,0.0,0.23529411764705882,0.5
0,0.6767676767676768,0.6397085917020224,92,0.625,0.47058823529411764,0.375
0,0.30303030303030304,0.9968153536799773,69,0.625,0.0,0.25
0,0.9292929292929293,0.4253634707907398,26,0.0,0.058823529411764705,0.0
1,0.25252525252525254,0.30285723309505513,84,0.375,0.058823529411764705,0.75
0,0.6161616161616161,0.860691463042311,51,0.625,0.0,0.375
0,0.7272727272727273,0.39944413446050514,57,0.5,0.0,0.75
0,0.898989898989899,0.8304241633065578,52,0.0,0.058823529411764705,0.625
0,0.37373737373737376,0.9728331245328308,44,0.5,0.0,0.125
1,0.5959595959595959,0.9856769873772201,51,0.5,0.47058823529411764,0.75
1,0.41414141414141414,0.4301535999663112,36,0.375,0.058823529411764705,0.25
1,0.6060606060606061,0.7896817459231263,37,0.125,0.058823529411764705,0.125
0,0.8181818181818182,0.2813648183435628,73,0.375,0.058823529411764705,0.625
1,0.8585858585858586,0.7936085990714519,42,0.75,0.47058823529411764,0.125
0,0.9191919191919192,0.813037573562698,71,0.0,0.0,0.75
0,0.6565656565656566,0.2981829092402118,12,0.125,0.35294117647058826,0.375
0,0.1919191919191919,0.6183846210534073,48,0.625,0.35294117647058826,0.75
0,0.7878787878787878,0.41941002452967246,9,0.0,0.5882352941176471,0.75
0,0.0,0.6146051564950993,28,1.0,0.4117647058823529,0.25
1,0.26262626262626265,0.9511933211913209,21,0.375,0.35294117647058826,0.0
0,0.020202020202020204,0.6458673292134713,100,0.375,0.47058823529411764,0.0
0,0.6060606060606061,0.8914167201827619,55,0.625,0.4117647058823529,0.125
0,0.6767676767676768,0.49046711655279146,25,0.0,0.23529411764705882,0.0
0,0.04040404040404041,0.3992809542358428,40,0.75,0.23529411764705882,0.5
1,0.0707070707070707,0.6283070314885195,58,0.25,0.47058823529411764,0.0
1,0.2828282828282828,0.4292429490351311,36,0.0,0.23529411764705882,0.75
1,0.6767676767676768,0.3546380030951604,75,0.0,0.0,0.75
0,0.30303030303030304,0.5774632318106688,61,0.5,0.058823529411764705,0.0
1,0.3838383838383838,0.8774727067914557,39,1.0,0.7647058823529411,0.375
0,0.40404040404040403,0.657890027056334,34,0.25,0.058823529411764705,0.75
0,0.06060606060606061,0.7726109888721615,83,0.875,0.058823529411764705,0.75
0,0.030303030303030304,0.7766747028540748,45,0.5,0.23529411764705882,0.5
0,0.5151515151515151,0.61913735563814,60,0.625,0.4117647058823529,0.625
1,0.6363636363636364,0.44927726952109237,57,0.625,0.0,0.125
1,0.6565656565656566,0.9181888047838125,8,0.0,0.0,0.75
1,0.4444444444444444,0.3726141471990904,68,0.125,0.058823529411764705,0.25
0,0.9090909090909091,0.39728068051417564,63,0.625,0.0,0.75
1,0.7676767676767676,0.4741806773558487,49,0.625,0.058823529411764705,0.625
0,0.6262626262626263,0.9758598545064061,54,0.625,0.0,0.125
0,0.050505050505050504,0.8849105667091286,69,0.125,0.8235294117647058,0.625
0,0.6767676767676768,0.9718593070630718,38,0.0,0.7058823529411765,0.125
0,0.3838383838383838,0.9293429627212145,45,0.625,0.47058823529411764,0.0
0,0.31313131313131315,0.40227610094012867,21,0.625,0.5294117647058824,0.75
1,0.020202020202020204,0.8645814690431323,51,0.375,0.5294117647058824,0.25
0,0.8282828282828283,0.5747523345299883,38,0.875,0.29411764705882354,0.75
0,0.6666666666666666,0.6998378725509806,26,0.625,0.23529411764705882,0.0
0,0.7575757575757576,0.866423826418352,32,0.625,0.47058823529411764,0.0
1,0.696969696969697,0.9825291882047017,32,0.0,0.4117647058823529,0.125
0,0.6262626262626263,0.5888121532420226,86,0.625,0.35294117647058826,0.0
0,0.0,0.641803615231558,41,0.875,0.4117647058823529,0.0
0,0.1111111111111111,0.7529819870087485,42,0.5,0.058823529411764705,0.25
0,0.2222222222222222,0.6935054270584395,23,0.0,0.058823529411764705,0.25
1,0.7676767676767676,0.7516870729678798,23,0.875,0.0,0.0
1,0.8585858585858586,0.7512764904671165,46,0.25,0.0,0.625
1,0.21212121212121213,0.816695968922063,16,1.0,0.8235294117647058,0.25
0,0.6464646464646465,0.8085685409582364,48,0.625,0.058823529411764705,0.375
1,0.9494949494949495,0.7590091275648246,34,0.625,0.0,0.25
0,0.8383838383838383,0.9167517660311411,22,0.875,0.23529411764705882,0.375
0,0.9393939393939394,0.38764251950266876,50,1.0,0.0,0.25
0,0.12121212121212122,0.8965384736858728,46,0.0,0.47058823529411764,0.75
0,0.0,0.7440544495562551,10,0.25,0.0,0.125
0,0.797979797979798,0.8812311158369039,9,1.0,0.7058823529411765,0.5
1,0.9090909090909091,0.3068261972691,49,0.0,0.29411764705882354,0.625
0,0.45454545454545453,0.4200627454283218,77,0.125,0.0,0.125
0,0.8282828282828283,0.7691473570067483,52,1.0,0.47058823529411764,0.75
0,0.5757575757575758,0.3018149852085022,14,0.625,0.058823529411764705,0.375
0,0.43434343434343436,0.5978449682588144,6,0.375,0.058823529411764705,0.125
1,0.6363636363636364,0.6456567740848748,65,0.25,0.35294117647058826,0.125
0,0.6262626262626263,0.7992462126396244,13,0.0,0.0,0.625
0,0.43434343434343436,0.9785549601524419,80,0.75,0.5294117647058824,0.375
0,0.3434343434343434,0.4949572046701127,98,0.625,0.058823529411764705,0.375
0,0.30303030303030304,0.8279554044237633,22,0.0,0.11764705882352941,0.125
1,0.9797979797979798,0.9264215103119374,42,0.375,0.5882352941176471,0.375
1,0.6868686868686869,0.5369997999726278,37,0.0,0.0,0.375
1,0.16161616161616163,0.4100666406982008,67,0.0,0.058823529411764705,0.125
0,0.15151515151515152,0.4271005506016613,86,0.625,0.5294117647058824,0.75
1,0.25252525252525254,0.675134492088391,48,0.5,0.0,0.125
0,0.29292929292929293,0.3288607914767284,24,0.0,0.35294117647058826,0.375
0,0.8585858585858586,0.43613336561845306,75,0.0,0.35294117647058826,0.375
0,0.30303030303030304,0.312063756092939,38,0.125,0.4117647058823529,0.75
0,0.13131313131313133,0.7452598776674703,92,0.625,0.0,0.375
0,0.8888888888888888,0.9020286986640277,90,0.5,0.35294117647058826,0.375
1,0.050505050505050504,0.41202480339414865,65,0.0,0.5294117647058824,0.125
0,0.9595959595959596,0.4034552096602693,61,0.0,0.0,0.0
0,0.9292929292929293,0.41220377525345575,66,0.5,0.29411764705882354,0.125
0,0.6363636363636364,0.41569372650994346,89,0.25,0.058823529411764705,0.125
0,0.7575757575757576,0.3449314116668597,73,1.0,0.058823529411764705,0.5
1,0.6767676767676768,0.49585206396664805,71,0.0,0.29411764705882354,0.75
0,0.5858585858585859,0.7143345931548528,48,0.25,0.47058823529411764,0.75
1,0.5252525252525253,0.6873203701559161,31,0.375,0.47058823529411764,0.25
0,0.8585858585858586,0.801704443765989,68,0.0,0.058823529411764705,0.5
0,0.31313131313131315,0.761062040068641,89,0.125,0.058823529411764705,0.0
0,0.8484848484848485,0.49105667091286176,60,0.0,0.5882352941176471,0.625
0,0.9393939393939394,0.46423194752966196,3,1.0,0.5882352941176471,0.125
1,0.18181818181818182,0.32826597323844314,81,0.875,0.4117647058823529,0.25
1,0.7373737373737373,0.3913693452788276,39,0.875,0.5882352941176471,0.0
1,0.030303030303030304,0.7585406424036973,42,0.625,0.47058823529411764,0.75
1,0.010101010101010102,0.3975175550338467,17,0.875,0.4117647058823529,0.25
1,0.5353535353535354,0.8473791150367945,62,0.125,0.23529411764705882,0.125
0,0.7575757575757576,0.5416741238274712,28,0.0,0.4117647058823529,0.625
0,0.15151515151515152,0.9185520123806415,37,0.0,0.5294117647058824,0.75
0,0.47474747474747475,0.8299083032414962,57,0.625,0.35294117647058826,0.625
0,0.6666666666666666,0.6231642224725489,8,0.625,0.5882352941176471,0.25
0,0.1717171717171717,0.6130470485434849,100,0.0,0.47058823529411764,0.375
0,0.010101010101010102,0.8486003347826545,14,0.0,0.5294117647058824,0.625
1,0.16161616161616163,0.9085506437723057,50,1.0,0.23529411764705882,0.625
0,0.5252525252525253,0.880194131828566,94,0.75,0.47058823529411764,0.75
1,0.21212121212121213,0.36659753439944415,19,0.0,0.29411764705882354,0.0
0,0.1919191919191919,0.6327971196058408,46,0.75,0.4117647058823529,0.125
0,0.29292929292929293,0.9496088938486319,23,0.25,0.4117647058823529,0.625
0,0.40404040404040403,0.5987082442860602,93,0.0,0.29411764705882354,0.75
1,0.7676767676767676,0.5880646825355048,41,0.625,0.058823529411764705,0.125
1,0.9191919191919192,0.3306136629222946,20,0.25,0.0,0.375
0,0.24242424242424243,0.35574341752029226,13,0.0,0.058823529411764705,0.25
1,0.04040404040404041,0.5081905945024056,60,0.0,0.5294117647058824,0.0
1,0.9090909090909091,0.47199616789665955,69,0.0,0.0,0.125
0,0.5656565656565656,0.52101866571215,65,0.25,0.0,0.0
1,0.1414141414141414,0.6579742491077727,17,0.875,0.058823529411764705,0.25
1,0.5252525252525253,0.9953519955362313,12,0.0,0.0,0.625
0,0.1414141414141414,0.8098055523387411,3,0.0,0.058823529411764705,0.25
1,0.30303030303030304,0.5596239485403266,16,0.0,0.0,0.75
0,0.7070707070707071,0.3311032035962816,60,0.0,0.47058823529411764,0.5
1,0.1414141414141414,0.7875709307589459,78,0.625,0.23529411764705882,0.625
0,0.9595959595959596,0.37935717519239476,97,0.625,0.0,0.625
1,0.25252525252525254,0.4283059787128765,87,0.0,0.0,0.25
0,0.9595959595959596,0.6241643593333824,10,0.375,0.058823529411764705,0.25
0,0.12121212121212122,0.43364881510101383,97,0.5,0.058823529411764705,0.25
1,0.8282828282828283,0.6041668859949256,55,0.375,0.5882352941176471,0.25
0,0.020202020202020204,0.7664048764567784,81,0.0,0.058823529411764705,0.625
1,0.5151515151515151,0.8531272700474802,86,0.25,0.058823529411764705,0.0
1,0.6363636363636364,0.9099771547685472,11,0.625,0.0,0.75
0,0.30303030303030304,0.9588785833850948,6,0.0,0.058823529411764705,0.25
0,0.6868686868686869,0.37619358438523165,81,0.0,0.29411764705882354,0.75
0,0.21212121212121213,0.4504195310937286,1,0.625,0.0,0.625
0,1.0,0.2992567403960542,72,0.375,0.35294117647058826,0.25
0,0.0,0.6147262256940423,73,0.0,0.5294117647058824,0.5
0,0.8080808080808081,0.35679092928506007,1,0.375,0.23529411764705882,0.375
0,0.5151515151515151,0.36927158453262027,29,0.625,0.0,0.125
1,0.18181818181818182,0.9783496689020603,82,0.0,0.17647058823529413,0.625
1,0.43434343434343436,0.85588027835388,17,0.0,0.17647058823529413,0.25
0,0.29292929292929293,0.42162611725815113,54,0.875,0.5882352941176471,0.625
0,0.20202020202020202,0.9727699579942518,8,0.875,0.058823529411764705,0.0
0,0.3939393939393939,0.31008453788413154,37,0.0,0.35294117647058826,0.625
0,0.09090909090909091,0.7685841220377525,69,1.0,0.5294117647058824,0.5
0,0.45454545454545453,0.7115394738227336,39,0.0,0.5294117647058824,0.375
0,0.6565656565656566,0.6013665027845916,64,0.0,0.0,0.0
0,0.6464646464646465,0.8275185025319254,52,0.625,0.0,0.375
0,0.8181818181818182,0.6781664859401813,23,0.375,0.29411764705882354,0.375
1,0.5454545454545454,0.26933159274427027,24,0.375,0.0,0.75
0,0.32323232323232326,0.6849253055681304,36,0.0,0.0,0.375
1,0.29292929292929293,0.4580310989924937,71,0.125,0.6470588235294118,0.375
0,0.25252525252525254,0.586285491698864,93,0.0,0.0,0.125
1,0.050505050505050504,0.4406076621011296,82,0.375,0.058823529411764705,0.0
0,0.5555555555555556,0.4766862833861476,49,0.625,0.47058823529411764,0.125
1,0.12121212121212122,0.9861507364165623,14,0.625,0.35294117647058826,0.25
0,0.8181818181818182,0.5852063966648068,48,0.375,0.5294117647058824,0.625
1,0.8787878787878788,0.33931485361154684,63,0.25,0.23529411764705882,0.375
1,0.12121212121212122,0.5770158021624012,97,0.0,0.4117647058823529,0.25
1,0.9191919191919192,0.9967521871413983,4,0.875,0.4117647058823529,0.0
0,0.6363636363636364,0.6366923894848768,79,0.0,0.35294117647058826,0.0
0,0.9797979797979798,0.8890585027424805,54,0.75,0.47058823529411764,0.75
1,0.898989898989899,0.6865728994493984,52,0.625,0.35294117647058826,0.25
1,0.5959595959595959,0.8479634055186499,56,0.25,0.5294117647058824,0.0
0,0.26262626262626265,0.3684083085053744,2,0.75,0.29411764705882354,0.375
0,0.050505050505050504,0.8932906608272712,98,0.125,0.29411764705882354,0.0
1,0.32323232323232326,0.9838030467327108,49,0.625,0.058823529411764705,0.75
0,0.98989898989899,0.5740838219966943,41,0.25,0.35294117647058826,0.0
1,0.31313131313131315,0.992872708897007,30,0.0,0.17647058823529413,0.625
0,0.5959595959595959,0.5720519650057376,57,0.0,0.23529411764705882,0.5
0,0.8080808080808081,0.9348700348468738,34,0.375,0.0,0.125
0,0.12121212121212122,0.4598787202459284,3,1.0,0.058823529411764705,0.125
1,0.8080808080808081,0.5049585732784486,23,0.25,0.0,0.125
1,0.5959595959595959,0.5115700043163801,87,0.375,0.0,0.5
0,0.5656565656565656,0.5465905860802005,17,0.0,0.058823529411764705,0.125
1,0.18181818181818182,0.6804088980597345,11,0.125,0.058823529411764705,0.25
0,0.6666666666666666,0.7958141640435007,19,0.0,0.058823529411764705,0.375
0,0.6767676767676768,0.9344015496857465,62,0.25,0.11764705882352941,0.25
1,0.3939393939393939,0.7374640740311832,51,0.875,0.0,0.75
1,0.23232323232323232,0.35549601524419133,97,0.625,0.4117647058823529,0.625
1,0.47474747474747475,0.701338077842231,61,0.5,0.058823529411764705,0.625
0,0.41414141414141414,0.4630896859570257,5,0.75,0.5294117647058824,0.75
0,0.40404040404040403,0.8651183846210534,23,0.625,0.0,0.5
1,0.36363636363636365,0.2900870645456747,53,0.0,0.47058823529411764,0.25
0,0.12121212121212122,0.3559065977449546,40,0.375,0.058823529411764705,0.125
0,0.6060606060606061,0.9754282164927832,47,0.375,0.0,0.125
0,0.24242424242424243,0.8147799172518344,84,0.5,0.17647058823529413,0.5
0,0.1717171717171717,0.577758008990704,96,0.0,0.5294117647058824,0.25
0,0.9292929292929293,0.6030877909608683,51,0.5,0.058823529411764705,0.25
1,0.32323232323232326,0.6879730910545654,93,0.0,0.058823529411764705,0.125
1,0.3939393939393939,0.6101677071599272,24,0.125,0.7647058823529411,0.625
0,0.5050505050505051,0.36749239369597947,53,0.0,0.5294117647058824,0.125
0,0.8585858585858586,0.6219851137524082,74,0.25,0.0,0.375
1,0.6565656565656566,0.29784602103445734,65,0.625,0.11764705882352941,0.25
0,0.1717171717171717,0.9782549190941918,36,0.0,0.23529411764705882,0.25
0,0.31313131313131315,0.9044658742775327,22,0.375,0.5882352941176471,0.375
1,0.24242424242424243,0.41045616768610443,95,0.0,0.6470588235294118,0.25
1,0.9797979797979798,0.34905829218735196,75,0.375,0.0,0.0
0,0.9292929292929293,0.43079052923031574,11,0.375,0.0,0.375
0,0.8080808080808081,0.2932611831092676,5,0.0,0.29411764705882354,0.625
1,0.3333333333333333,0.833456157158348,45,0.625,0.11764705882352941,0.5
1,0.08080808080808081,0.390858749091981,45,0.875,0.058823529411764705,0.625
1,0.6767676767676768,0.6296914314590417,3,0.625,0.23529411764705882,0.375
0,0.08080808080808081,0.6829513512375378,6,0.0,0.0,0.125
0,0.6161616161616161,0.53168854685378,60,0.875,0.0,0.625
1,0.8383838383838383,0.46074199627317425,49,0.0,0.5294117647058824,0.75
1,0.08080808080808081,0.7982566035352207,98,0.625,0.47058823529411764,0.625
1,0.696969696969697,0.3244496615326308,67,0.0,0.0,0.5
1,0.1414141414141414,0.8667449229894617,59,0.375,0.058823529411764705,0.625
0,0.8080808080808081,0.6612641729920936,62,0.5,0.0,0.375
0,0.8585858585858586,0.5477275837746218,22,0.0,0.47058823529411764,0.375
1,0.8888888888888888,0.4397180666828092,56,0.0,0.058823529411764705,0.5
0,0.7676767676767676,0.8750934338383147,13,0.5,0.4117647058823529,0.25
0,0.32323232323232326,0.5310726731026351,60,0.375,0.23529411764705882,0.375
0,1.0,0.2946297914451451,83,0.375,0.058823529411764705,0.75
0,0.8585858585858586,0.7068440944550307,39,0.0,0.11764705882352941,0.5
0,0.25252525252525254,0.5614926253066209,22,0.875,0.058823529411764705,0.75
0,1.0,0.7673523745354628,94,0.5,0.058823529411764705,0.5
1,0.41414141414141414,0.6277648520323834,91,0.625,0.058823529411764705,0.5
0,0.010101010101010102,0.7904976470464379,59,0.0,0.11764705882352941,0.125
0,0.45454545454545453,0.2919978523376883,51,0.625,0.058823529411764705,0.25
1,0.5555555555555556,0.5233505637613568,82,0.625,0.0,0.5
0,0.20202020202020202,0.7696895364628844,25,1.0,0.0,0.25
0,0.3333333333333333,0.4434185730678935,31,0.0,0.058823529411764705,0.125
1,0.9292929292929293,0.30020950235295357,75,0.375,0.058823529411764705,0.5
1,0.9393939393939394,0.4674902881446935,52,0.25,0.0,0.375
1,0.6060606060606061,0.8812784907408382,38,0.0,0.29411764705882354,0.125
1,0.3838383838383838,0.5361049406760925,17,0.125,0.17647058823529413,0.125
1,0.15151515151515152,0.6004032130712624,87,0.0,0.11764705882352941,0.5
1,0.7474747474747475,0.7761535789107983,16,0.0,0.058823529411764705,0.5
0,0.47474747474747475,0.43712823860107175,76,0.5,0.0,0.0
0,0.9696969696969697,0.8895427795382526,81,0.125,0.5294117647058824,0.5
1,0.9797979797979798,0.38882689210102434,65,0.625,0.23529411764705882,0.5
0,0.35353535353535354,0.8726036194426606,51,0.625,0.058823529411764705,0.375
0,0.1919191919191919,0.9381125838272606,38,1.0,0.0,0.25
1,0.6060606060606061,0.8559697642835336,98,0.25,0.058823529411764705,0.625
1,0.37373737373737376,0.5257140450798531,53,0.375,0.6470588235294118,0.25
0,0.494949494949495,0.7504500615873752,77,0.0,0.058823529411764705,0.75
0,0.010101010101010102,0.5865223662185352,80,0.375,0.47058823529411764,0.5
1,0.43434343434343436,0.9887721477675893,38,0.0,0.058823529411764705,0.375
0,0.46464646464646464,0.9049712065861644,50,0.0,0.058823529411764705,0.625
0,0.6565656565656566,0.6069198943013254,87,0.0,0.35294117647058826,0.25
1,0.7575757575757576,0.4954835924916041,27,0.625,0.35294117647058826,0.75
1,0.40404040404040403,0.9073767989303799,39,0.375,0.29411764705882354,0.625
1,0.2828282828282828,0.7716687546716919,31,0.25,0.058823529411764705,0.375
0,0.7878787878787878,0.33718824681272175,44,0.125,0.0,0.25
0,0.2222222222222222,0.8610915177866445,49,0.0,0.5294117647058824,0.5
1,0.06060606060606061,0.4905197553349406,83,0.375,0.058823529411764705,0.25
1,0.46464646464646464,0.7883394569783233,1,0.375,0.0,0.625
1,0.1717171717171717,0.6149367808226389,84,0.125,0.058823529411764705,0.25
0,0.46464646464646464,0.5755840272879447,37,0.375,0.058823529411764705,0.125
0,0.7272727272727273,0.5873803783675661,99,0.0,0.4117647058823529,0.375
0,0.3838383838383838,0.8771937212460652,66,0.0,0.47058823529411764,0.625
0,0.5050505050505051,0.9541832040173919,56,0.0,0.058823529411764705,0.0
1,0.47474747474747475,0.3432417067598724,81,0.625,0.058823529411764705,0.125
0,0.7272727272727273,0.5903228862897028,21,0.75,0.47058823529411764,0.375
1,0.08080808080808081,0.5524598102898292,57,0.125,0.058823529411764705,0.625
0,0.3434343434343434,0.7317264467769273,24,0.0,0.0,0.375
0,0.5353535353535354,0.3575015528440734,82,0.625,0.0,0.625
0,0.8282828282828283,0.5262983355617085,88,0.5,0.0,0.0
1,0.6363636363636364,0.6902102392959036,40,0.0,0.5294117647058824,0.625
0,0.5858585858585859,0.9116510680408898,37,0.125,0.5294117647058824,0.375
1,0.23232323232323232,0.6459410235084801,21,1.0,0.058823529411764705,0.0
0,0.8080808080808081,0.2936822933664607,30,0.0,0.058823529411764705,0.625
1,0.45454545454545453,0.3889584890563972,45,0.125,0.058823529411764705,0.375
0,0.30303030303030304,0.41490414477770643,46,0.0,0.058823529411764705,0.375
0,0.8484848484848485,0.8026098308189542,12,0.0,0.0,0.75
1,0.45454545454545453,0.8012991251434407,87,0.0,0.23529411764705882,0.375
1,0.8585858585858586,0.6194479244528198,18,0.375,0.058823529411764705,0.25
1,0.23232323232323232,0.7710160337730426,87,0.0,0.058823529411764705,0.375
1,0.797979797979798,0.3476844199732595,75,0.625,0.058823529411764705,0.75
1,0.47474747474747475,0.8544958783833577,72,0.375,0.058823529411764705,0.5
0,0.9393939393939394,0.8738985334835293,71,0.125,0.0,0.25
0,0.9595959595959596,0.35477486392874813,81,0.375,0.11764705882352941,0.5
1,0.4444444444444444,0.3882636571320286,70,0.375,0.058823529411764705,0.625
1,0.9595959595959596,0.8821101834987946,66,0.375,0.0,0.0
1,0.2828282828282828,0.6857096234221525,45,0.25,0.47058823529411764,0.375
1,0.9191919191919192,0.49925779317169716,95,0.25,0.0,0.5
0,0.8181818181818182,0.8179856190847169,1,0.25,0.5294117647058824,0.5
0,0.9090909090909091,0.7264836240748734,16,0.0,0.47058823529411764,0.75
1,0.797979797979798,0.7805594449766811,77,0.375,0.0,0.375
0,0.06060606060606061,0.5318148799309379,28,0.0,0.058823529411764705,0.0
0,0.3838383838383838,0.2783749355174919,24,0.875,0.058823529411764705,0.0
1,0.8787878787878788,0.806584058871214,15,0.625,0.47058823529411764,0.0
0,0.9393939393939394,0.3329981997536505,13,0.25,0.058823529411764705,0.75
1,0.4444444444444444,0.47462810700411634,84,0.25,0.0,0.25
0,0.10101010101010101,0.8531483255603398,78,0.0,0.0,0.25
0,0.8484848484848485,0.28225967764009813,27,0.0,0.0,0.25
0,0.0707070707070707,0.9101929737753587,94,0.5,0.17647058823529413,0.375
0,0.41414141414141414,0.49646793771779296,86,0.0,0.0,0.625
1,0.8787878787878788,0.7442228936591323,3,0.0,0.4117647058823529,0.5
0,0.3333333333333333,0.35728046995904705,55,0.0,0.0,0.125
0,0.3434343434343434,0.9293587543558592,62,0.625,0.058823529411764705,0.125
0,0.5353535353535354,0.7124185414846242,56,0.625,0.5882352941176471,0.125
0,0.47474747474747475,0.6791403034099404,57,0.625,0.0,0.25
1,0.5353535353535354,0.5678619179466664,3,0.125,0.058823529411764705,0.625
1,0.9292929292929293,0.41864149831029507,4,0.0,0.058823529411764705,0.0
1,0.898989898989899,0.3336193373830103,59,0.0,0.7058823529411765,0.75
0,0.2727272727272727,0.8225230821059724,54,0.375,0.0,0.375
1,0.7070707070707071,0.35728046995904705,41,0.375,0.5294117647058824,0.25
0,0.8686868686868687,0.8420310147704423,57,0.25,0.29411764705882354,0.625
0,1.0,0.5458957541558318,50,0.375,0.058823529411764705,0.125
0,0.9696969696969697,0.34064135092170506,84,0.375,0.11764705882352941,0.75
0,0.6565656565656566,0.4759282849232,55,0.0,0.058823529411764705,0.5
0,0.8282828282828283,0.9006495625717204,34,0.5,0.0,0.5
1,0.36363636363636365,0.9859507090443955,85,0.25,0.35294117647058826,0.75
0,0.30303030303030304,0.7356690915598977,46,0.875,0.0,0.625
0,0.9696969696969697,0.48020255403370987,56,0.625,0.0,0.5
0,0.696969696969697,0.7576194637160875,30,0.25,0.5294117647058824,0.75
